,ABox,Run,Time,Judgement
808,"a:(A&B),a:-A",-> -> a:(A&B),2.1241,I
809,"a:(A&B),a:-A",-> -> a:(A&B),2.4142,I
810,"a:(A&B),a:-A",-> -> a:(A&B),2.1233,I
811,"a:(A&B),a:-A",-> -> a:(A&B),2.482,I
812,"a:(A&B),a:-A",-> -> a:(A&B),2.48,I
813,"a:(A&B),a:-A",-> -> a:(A&B),2.4138,I
814,"a:(A&B),a:-A",-> -> a:(A&B),2.124,I
815,"a:(A&B),a:-A",-> -> a:(A&B),2.1247,I
816,"a:(A&B),a:-A",-> -> a:(A&B),2.4777,I
817,"a:(A&B),a:-A",-> -> a:(A&B),2.4809,I
818,"a:(A&B),a:-A",-> -> a:(A&B),2.1236,I
819,"a:(A&B),a:-A",-> -> a:(A&B),2.4855,I
820,"a:(A&B),a:-A",-> -> a:(A&B),2.1241,I
821,"a:(A&B),a:-A",-> -> a:(A&B),2.1239,I
822,"a:(A&B),a:-A",-> -> a:(A&B),2.1265,I
823,"a:(A&B),a:-A",-> -> a:(A&B),2.414,I
824,"a:(A&B),a:-A",-> -> a:(A&B),2.1256,I
825,"a:(A&B),a:-A",-> -> a:(A&B),2.4137,I
826,"a:(A&B),a:-A",-> -> a:(A&B),2.1246,I
827,"a:(A&B),a:-A",-> -> a:(A&B),2.1248,I
828,"a:(A&B),a:-A",-> -> a:(A&B),2.1252,I
829,"a:(A&B),a:-A",-> -> a:(A&B),2.4783,I
830,"a:(A&B),a:-A",-> -> a:(A&B),2.125,I
831,"a:(A&B),a:-A",-> -> a:(A&B),2.1244,I
832,"a:(A&B),a:-A",-> -> a:(A&B),2.1287,I
833,"a:(A&B),a:-A",-> -> a:(A&B),2.1265,I
834,"a:(A&B),a:-A",-> -> a:(A&B),2.4767,I
835,"a:(A&B),a:-A",-> -> a:(A&B),2.1249,I
836,"a:(A&B),a:-A",-> -> a:(A&B),2.1246,I
837,"a:(A&B),a:-A",-> -> a:(A&B),2.4102,I
838,"a:(A&B),a:-A",-> -> a:(A&B),2.4142,I
839,"a:(A&B),a:-A",-> -> a:(A&B),2.125,I
840,"a:(A&B),a:-A",-> -> a:(A&B),2.1265,I
841,"a:(A&B),a:-A",-> -> a:(A&B),2.4789,I
842,"a:(A&B),a:-A",-> -> a:(A&B),2.4794,I
843,"a:(A&B),a:-A",-> -> a:(A&B),2.1239,I
844,"a:(A&B),a:-A",-> -> a:(A&B),2.124,I
845,"a:(A&B),a:-A",-> -> a:(A&B),2.1255,I
846,"a:(A&B),a:-A",-> -> a:(A&B),2.1241,I
847,"a:(A&B),a:-A",-> -> a:(A&B),2.4815,I
848,"a:(A&B),a:-A",-> -> a:(A&B),2.4811,I
849,"a:(A&B),a:-A",-> -> a:(A&B),2.4184,I
850,"a:(A&B),a:-A",-> -> a:(A&B),2.4132,I
851,"a:(A&B),a:-A",-> -> a:(A&B),2.125,I
852,"a:(A&B),a:-A",-> -> a:(A&B),2.4145,I
853,"a:(A&B),a:-A",-> -> a:(A&B),2.1237,I
854,"a:(A&B),a:-A",-> -> a:(A&B),2.1249,I
855,"a:(A&B),a:-A",-> -> a:(A&B),2.4149,I
856,"a:(A&B),a:-A",-> -> a:(A&B),2.1266,I
857,"a:(A&B),a:-A",-> -> a:(A&B),2.1277,I
858,"a:(A&B),a:-A",-> -> a:(A&B),2.4155,I
859,"a:(A&B),a:-A",-> -> a:(A&B),2.1241,I
860,"a:(A&B),a:-A",-> -> a:(A&B),2.1254,I
861,"a:(A&B),a:-A",-> -> a:(A&B),2.1252,I
862,"a:(A&B),a:-A",-> -> a:(A&B),2.4797,I
863,"a:(A&B),a:-A",-> -> a:(A&B),2.1233,I
864,"a:(A&B),a:-A",-> -> a:(A&B),2.1258,I
865,"a:(A&B),a:-A",-> -> a:(A&B),2.4135,I
866,"a:(A&B),a:-A",-> -> a:(A&B),2.1274,I
867,"a:(A&B),a:-A",-> -> a:(A&B),2.4806,I
868,"a:(A&B),a:-A",-> -> a:(A&B),2.415,I
869,"a:(A&B),a:-A",-> -> a:(A&B),2.4125,I
870,"a:(A&B),a:-A",-> -> a:(A&B),2.1238,I
871,"a:(A&B),a:-A",-> -> a:(A&B),2.1234,I
872,"a:(A&B),a:-A",-> -> a:(A&B),2.4142,I
873,"a:(A&B),a:-A",-> -> a:(A&B),2.413,I
874,"a:(A&B),a:-A",-> -> a:(A&B),2.1256,I
875,"a:(A&B),a:-A",-> -> a:(A&B),2.4798,I
876,"a:(A&B),a:-A",-> -> a:(A&B),2.4123,I
877,"a:(A&B),a:-A",-> -> a:(A&B),2.1229,I
878,"a:(A&B),a:-A",-> -> a:(A&B),2.4807,I
879,"a:(A&B),a:-A",-> -> a:(A&B),2.1253,I
880,"a:(A&B),a:-A",-> -> a:(A&B),2.1253,I
881,"a:(A&B),a:-A",-> -> a:(A&B),2.1252,I
882,"a:(A&B),a:-A",-> -> a:(A&B),2.4794,I
883,"a:(A&B),a:-A",-> -> a:(A&B),2.1227,I
884,"a:(A&B),a:-A",-> -> a:(A&B),2.1238,I
885,"a:(A&B),a:-A",-> -> a:(A&B),2.1242,I
886,"a:(A&B),a:-A",-> -> a:(A&B),2.4809,I
887,"a:(A&B),a:-A",-> -> a:(A&B),2.1251,I
888,"a:(A&B),a:-A",-> -> a:(A&B),2.1244,I
889,"a:(A&B),a:-A",-> -> a:(A&B),2.4797,I
890,"a:(A&B),a:-A",-> -> a:(A&B),2.1268,I
891,"a:(A&B),a:-A",-> -> a:(A&B),2.4125,I
892,"a:(A&B),a:-A",-> -> a:(A&B),2.4778,I
893,"a:(A&B),a:-A",-> -> a:(A&B),2.4175,I
894,"a:(A&B),a:-A",-> -> a:(A&B),2.1273,I
895,"a:(A&B),a:-A",-> -> a:(A&B),2.4797,I
896,"a:(A&B),a:-A",-> -> a:(A&B),2.1255,I
897,"a:(A&B),a:-A",-> -> a:(A&B),2.1251,I
898,"a:(A&B),a:-A",-> -> a:(A&B),2.4138,I
899,"a:(A&B),a:-A",-> -> a:(A&B),2.4804,I
900,"a:-A,a:(A&B)",-> -> a:(A&B),2.1234,I
901,"a:-A,a:(A&B)",-> -> a:(A&B),2.1236,I
902,"a:-A,a:(A&B)",-> -> a:(A&B),2.4797,I
903,"a:-A,a:(A&B)",-> -> a:(A&B),2.1234,I
904,"a:-A,a:(A&B)",-> -> a:(A&B),2.1254,I
905,"a:-A,a:(A&B)",-> -> a:(A&B),2.4101,I
906,"a:-A,a:(A&B)",-> -> a:(A&B),2.1227,I
907,"a:-A,a:(A&B)",-> -> a:(A&B),2.4779,I
908,"a:-A,a:(A&B)",-> -> a:(A&B),2.1242,I
909,"a:-A,a:(A&B)",-> -> a:(A&B),2.1263,I
910,"a:-A,a:(A&B)",-> -> a:(A&B),2.1224,I
911,"a:-A,a:(A&B)",-> -> a:(A&B),2.4814,I
912,"a:-A,a:(A&B)",-> -> a:(A&B),2.1273,I
913,"a:-A,a:(A&B)",-> -> a:(A&B),2.1255,I
914,"a:-A,a:(A&B)",-> -> a:(A&B),2.4791,I
915,"a:-A,a:(A&B)",-> -> a:(A&B),2.4135,I
916,"a:-A,a:(A&B)",-> -> a:(A&B),2.126,I
917,"a:-A,a:(A&B)",-> -> a:(A&B),2.1253,I
918,"a:-A,a:(A&B)",-> -> a:(A&B),2.1237,I
919,"a:-A,a:(A&B)",-> -> a:(A&B),2.4771,I
920,"a:-A,a:(A&B)",-> -> a:(A&B),2.1239,I
921,"a:-A,a:(A&B)",-> -> a:(A&B),2.1264,I
922,"a:-A,a:(A&B)",-> -> a:(A&B),2.1278,I
923,"a:-A,a:(A&B)",-> -> a:(A&B),2.4127,I
924,"a:-A,a:(A&B)",-> -> a:(A&B),2.4154,I
925,"a:-A,a:(A&B)",-> -> a:(A&B),2.1286,I
926,"a:-A,a:(A&B)",-> -> a:(A&B),2.126,I
927,"a:-A,a:(A&B)",-> -> a:(A&B),2.1264,I
928,"a:-A,a:(A&B)",-> -> a:(A&B),2.1262,I
929,"a:-A,a:(A&B)",-> -> a:(A&B),2.4767,I
930,"a:-A,a:(A&B)",-> -> a:(A&B),2.4818,I
931,"a:-A,a:(A&B)",-> -> a:(A&B),2.4788,I
932,"a:-A,a:(A&B)",-> -> a:(A&B),2.1253,I
933,"a:-A,a:(A&B)",-> -> a:(A&B),2.4796,I
934,"a:-A,a:(A&B)",-> -> a:(A&B),2.4806,I
935,"a:-A,a:(A&B)",-> -> a:(A&B),2.4128,I
936,"a:-A,a:(A&B)",-> -> a:(A&B),2.1245,I
937,"a:-A,a:(A&B)",-> -> a:(A&B),2.4816,I
938,"a:-A,a:(A&B)",-> -> a:(A&B),2.1244,I
939,"a:-A,a:(A&B)",-> -> a:(A&B),2.1239,I
940,"a:-A,a:(A&B)",-> -> a:(A&B),2.1259,I
941,"a:-A,a:(A&B)",-> -> a:(A&B),2.1272,I
942,"a:-A,a:(A&B)",-> -> a:(A&B),2.4757,I
943,"a:-A,a:(A&B)",-> -> a:(A&B),2.1269,I
944,"a:-A,a:(A&B)",-> -> a:(A&B),2.4136,I
945,"a:-A,a:(A&B)",-> -> a:(A&B),2.1241,I
946,"a:-A,a:(A&B)",-> -> a:(A&B),2.1271,I
947,"a:-A,a:(A&B)",-> -> a:(A&B),2.1235,I
948,"a:-A,a:(A&B)",-> -> a:(A&B),2.1236,I
949,"a:-A,a:(A&B)",-> -> a:(A&B),2.4797,I
950,"a:-A,a:(A&B)",-> -> a:(A&B),2.4806,I
951,"a:-A,a:(A&B)",-> -> a:(A&B),2.4811,I
952,"a:-A,a:(A&B)",-> -> a:(A&B),2.1242,I
953,"a:-A,a:(A&B)",-> -> a:(A&B),2.1248,I
954,"a:-A,a:(A&B)",-> -> a:(A&B),2.1272,I
955,"a:-A,a:(A&B)",-> -> a:(A&B),2.1259,I
956,"a:-A,a:(A&B)",-> -> a:(A&B),2.1243,I
957,"a:-A,a:(A&B)",-> -> a:(A&B),2.4783,I
958,"a:-A,a:(A&B)",-> -> a:(A&B),2.4156,I
959,"a:-A,a:(A&B)",-> -> a:(A&B),2.1253,I
960,"a:-A,a:(A&B)",-> -> a:(A&B),2.4141,I
961,"a:-A,a:(A&B)",-> -> a:(A&B),2.4808,I
962,"a:-A,a:(A&B)",-> -> a:(A&B),2.482,I
963,"a:-A,a:(A&B)",-> -> a:(A&B),2.4787,I
964,"a:-A,a:(A&B)",-> -> a:(A&B),2.4122,I
965,"a:-A,a:(A&B)",-> -> a:(A&B),2.4134,I
966,"a:-A,a:(A&B)",-> -> a:(A&B),2.1223,I
967,"a:-A,a:(A&B)",-> -> a:(A&B),2.4172,I
968,"a:-A,a:(A&B)",-> -> a:(A&B),2.4836,I
969,"a:-A,a:(A&B)",-> -> a:(A&B),2.1234,I
970,"a:-A,a:(A&B)",-> -> a:(A&B),2.4779,I
971,"a:-A,a:(A&B)",-> -> a:(A&B),2.414,I
972,"a:-A,a:(A&B)",-> -> a:(A&B),2.4121,I
973,"a:-A,a:(A&B)",-> -> a:(A&B),2.1268,I
974,"a:-A,a:(A&B)",-> -> a:(A&B),2.413,I
975,"a:-A,a:(A&B)",-> -> a:(A&B),2.124,I
976,"a:-A,a:(A&B)",-> -> a:(A&B),2.4151,I
977,"a:-A,a:(A&B)",-> -> a:(A&B),2.1256,I
978,"a:-A,a:(A&B)",-> -> a:(A&B),2.1259,I
979,"a:-A,a:(A&B)",-> -> a:(A&B),2.4808,I
980,"a:-A,a:(A&B)",-> -> a:(A&B),2.1224,I
981,"a:-A,a:(A&B)",-> -> a:(A&B),2.4795,I
982,"a:-A,a:(A&B)",-> -> a:(A&B),2.1262,I
983,"a:-A,a:(A&B)",-> -> a:(A&B),2.1265,I
984,"a:-A,a:(A&B)",-> -> a:(A&B),2.1282,I
985,"a:-A,a:(A&B)",-> -> a:(A&B),2.4138,I
986,"a:-A,a:(A&B)",-> -> a:(A&B),2.4801,I
987,"a:-A,a:(A&B)",-> -> a:(A&B),2.1276,I
988,"a:-A,a:(A&B)",-> -> a:(A&B),2.4135,I
989,"a:-A,a:(A&B)",-> -> a:(A&B),2.1247,I
990,"a:-A,a:(A&B)",-> -> a:(A&B),2.4774,I
991,"a:-A,a:(A&B)",-> -> a:(A&B),2.1267,I
992,"a:-A,a:(A&B)",-> -> a:(A&B),2.1201,I
993,"a:-A,a:(A&B)",-> -> a:(A&B),2.4087,I
994,"a:-A,a:(A&B)",-> -> a:(A&B),2.1251,I
995,"a:-A,a:(A&B)",-> -> a:(A&B),2.1252,I
996,"a:-A,a:(A&B)",-> -> a:(A&B),2.1293,I
997,"a:-A,a:(A&B)",-> -> a:(A&B),2.1264,I
998,"a:-A,a:(A&B)",-> -> a:(A&B),2.4793,I
999,"a:-A,a:(A&B)",-> -> a:(A&B),2.1249,I
1000,"a:-A,a:(A&B)",-> -> a:(A&B),2.1286,I
1001,"a:-A,a:(A&B)",-> -> a:(A&B),2.4097,I
1002,"a:-A,a:(A&B)",-> -> a:(A&B),2.4797,I
1003,"a:-A,a:(A&B)",-> -> a:(A&B),2.4151,I
1004,"a:-A,a:(A&B)",-> -> a:(A&B),2.4809,I
1005,"a:-A,a:(A&B)",-> -> a:(A&B),2.1283,I
1006,"a:-A,a:(A&B)",-> -> a:(A&B),2.48,I
1007,"a:-A,a:(A&B)",-> -> a:(A&B),2.1241,I
1008,"a:-A,a:(A&B)",-> -> a:(A&B),2.1253,I
1009,"a:-A,a:(A&B)",-> -> a:(A&B),2.1246,I
1010,"a:-A,a:(A&B)",-> -> a:(A&B),2.125,I
1011,"a:-A,a:(A&B)",-> -> a:(A&B),2.1244,I
1012,"a:-A,a:(A&B)",-> -> a:(A&B),2.1262,I
1013,"a:-A,a:(A&B)",-> -> a:(A&B),2.1243,I
1014,"a:-A,a:(A&B)",-> -> a:(A&B),2.12,I
1015,"a:-A,a:(A&B)",-> -> a:(A&B),2.4126,I
1016,"a:-A,a:(A&B)",-> -> a:(A&B),2.1265,I
1017,"a:-A,a:(A&B)",-> -> a:(A&B),2.4135,I
1018,"a:-A,a:(A&B)",-> -> a:(A&B),2.4147,I
1019,"a:-A,a:(A&B)",-> -> a:(A&B),2.478,I
1020,"a:-A,a:(A&B)",-> -> a:(A&B),2.4817,I
1021,"a:-A,a:(A&B)",-> -> a:(A&B),2.1265,I
1022,"a:-A,a:(A&B)",-> -> a:(A&B),2.4802,I
1023,"a:-A,a:(A&B)",-> -> a:(A&B),2.1268,I
1024,"a:-A,a:(A&B)",-> -> a:(A&B),2.4137,I
1025,"a:-A,a:(A&B)",-> -> a:(A&B),2.1238,I
1026,"a:-A,a:(A&B)",-> -> a:(A&B),2.1232,I
1027,"a:-A,a:(A&B)",-> -> a:(A&B),2.1251,I
1028,"a:-A,a:(A&B)",-> -> a:(A&B),2.1253,I
1029,"a:-A,a:(A&B)",-> -> a:(A&B),2.4146,I
1030,"a:-A,a:(A&B)",-> -> a:(A&B),2.4132,I
1031,"a:-A,a:(A&B)",-> -> a:(A&B),2.416,I
1032,"a:-A,a:(A&B)",-> -> a:(A&B),2.4123,I
1033,"a:-A,a:(A&B)",-> -> a:(A&B),2.1249,I
1034,"a:-A,a:(A&B)",-> -> a:(A&B),2.1263,I
1035,"a:-A,a:(A&B)",-> -> a:(A&B),2.1245,I
1036,"a:-A,a:(A&B)",-> -> a:(A&B),2.4804,I
1037,"a:-A,a:(A&B)",-> -> a:(A&B),2.1243,I
1038,"a:-A,a:(A&B)",-> -> a:(A&B),2.1247,I
1039,"a:-A,a:(A&B)",-> -> a:(A&B),2.1256,I
1040,"a:-A,a:(A&B)",-> -> a:(A&B),2.128,I
1041,"a:-A,a:(A&B)",-> -> a:(A&B),2.1264,I
1042,"a:-A,a:(A&B)",-> -> a:(A&B),2.4108,I
1043,"a:-A,a:(A&B)",-> -> a:(A&B),2.4769,I
1044,"a:-A,a:(A&B)",-> -> a:(A&B),2.4796,I
1045,"a:-A,a:(A&B)",-> -> a:(A&B),2.1255,I
1046,"a:-A,a:(A&B)",-> -> a:(A&B),2.126,I
1047,"a:-A,a:(A&B)",-> -> a:(A&B),2.4802,I
1048,"a:-A,a:(A&B)",-> -> a:(A&B),2.1234,I
1049,"a:-A,a:(A&B)",-> -> a:(A&B),2.1263,I
1050,"a:-A,a:(A&B)",-> -> a:(A&B),2.417,I
1051,"a:-A,a:(A&B)",-> -> a:(A&B),2.1254,I
1052,"a:-A,a:(A&B)",-> -> a:(A&B),2.1236,I
1053,"a:-A,a:(A&B)",-> -> a:(A&B),2.4798,I
1054,"a:-A,a:(A&B)",-> -> a:(A&B),2.1265,I
1055,"a:-A,a:(A&B)",-> -> a:(A&B),2.1268,I
1056,"a:-A,a:(A&B)",-> -> a:(A&B),2.4131,I
1057,"a:-A,a:(A&B)",-> -> a:(A&B),2.4784,I
1058,"a:-A,a:(A&B)",-> -> a:(A&B),2.4792,I
1059,"a:-A,a:(A&B)",-> -> a:(A&B),2.4155,I
1060,"a:-A,a:(A&B)",-> -> a:(A&B),2.4792,I
1061,"a:-A,a:(A&B)",-> -> a:(A&B),2.1245,I
1062,"a:-A,a:(A&B)",-> -> a:(A&B),2.4819,I
1063,"a:-A,a:(A&B)",-> -> a:(A&B),2.1275,I
1064,"a:-A,a:(A&B)",-> -> a:(A&B),2.128,I
1065,"a:-A,a:(A&B)",-> -> a:(A&B),2.4137,I
1066,"a:-A,a:(A&B)",-> -> a:(A&B),2.4147,I
1067,"a:-A,a:(A&B)",-> -> a:(A&B),2.1252,I
1068,"a:-A,a:(A&B)",-> -> a:(A&B),2.1217,I
1069,"a:-A,a:(A&B)",-> -> a:(A&B),2.4151,I
1070,"a:-A,a:(A&B)",-> -> a:(A&B),2.414,I
1071,"a:-A,a:(A&B)",-> -> a:(A&B),2.4162,I
1072,"a:-A,a:(A&B)",-> -> a:(A&B),2.1283,I
1073,"a:-A,a:(A&B)",-> -> a:(A&B),2.4808,I
1074,"a:-A,a:(A&B)",-> -> a:(A&B),2.1265,I
1075,"a:-A,a:(A&B)",-> -> a:(A&B),2.126,I
1076,"a:-A,a:(A&B)",-> -> a:(A&B),2.1249,I
1077,"a:-A,a:(A&B)",-> -> a:(A&B),2.4789,I
1078,"a:-A,a:(A&B)",-> -> a:(A&B),2.4121,I
1079,"a:-A,a:(A&B)",-> -> a:(A&B),2.1256,I
1080,"a:-A,a:(A&B)",-> -> a:(A&B),2.4142,I
1081,"a:-A,a:(A&B)",-> -> a:(A&B),2.4128,I
1082,"a:-A,a:(A&B)",-> -> a:(A&B),2.1245,I
1083,"a:-A,a:(A&B)",-> -> a:(A&B),2.4764,I
1084,"a:-A,a:(A&B)",-> -> a:(A&B),2.413,I
1085,"a:-A,a:(A&B)",-> -> a:(A&B),2.1257,I
1086,"a:-A,a:(A&B)",-> -> a:(A&B),2.1255,I
1087,"a:-A,a:(A&B)",-> -> a:(A&B),2.1264,I
1088,"a:-A,a:(A&B)",-> -> a:(A&B),2.1257,I
1089,"a:-A,a:(A&B)",-> -> a:(A&B),2.4789,I
1090,"a:-A,a:(A&B)",-> -> a:(A&B),2.1255,I
1091,"a:-A,a:(A&B)",-> -> a:(A&B),2.1236,I
1092,"a:-A,a:(A&B)",-> -> a:(A&B),2.4814,I
1093,"a:-A,a:(A&B)",-> -> a:(A&B),2.1257,I
1094,"a:-A,a:(A&B)",-> -> a:(A&B),2.4136,I
1095,"a:-A,a:(A&B)",-> -> a:(A&B),2.4161,I
1096,"a:-A,a:(A&B)",-> -> a:(A&B),2.1258,I
1097,"a:-A,a:(A&B)",-> -> a:(A&B),2.126,I
1098,"a:-A,a:(A&B)",-> -> a:(A&B),2.4161,I
1099,"a:-A,a:(A&B)",-> -> a:(A&B),2.1269,I
1100,"a:-A,a:(A&B)",-> -> a:(A&B),2.4771,I
1101,"a:-A,a:(A&B)",-> -> a:(A&B),2.1252,I
1102,"a:-A,a:(A&B)",-> -> a:(A&B),2.4153,I
1103,"a:-A,a:(A&B)",-> -> a:(A&B),2.481,I
1104,"a:-A,a:(A&B)",-> -> a:(A&B),2.4104,I
1105,"a:-A,a:(A&B)",-> -> a:(A&B),2.1244,I
1106,"a:-A,a:(A&B)",-> -> a:(A&B),2.1247,I
1107,"a:-A,a:(A&B)",-> -> a:(A&B),2.4154,I
1108,"a:-A,a:(A&B)",-> -> a:(A&B),2.1225,I
1109,"a:-A,a:(A&B)",-> -> a:(A&B),2.126,I
1110,"a:-A,a:(A&B)",-> -> a:(A&B),2.4794,I
1111,"a:-A,a:(A&B)",-> -> a:(A&B),2.4741,I
1112,"a:-A,a:(A&B)",-> -> a:(A&B),2.1247,I
1113,"a:-A,a:(A&B)",-> -> a:(A&B),2.4146,I
1114,"a:-A,a:(A&B)",-> -> a:(A&B),2.4805,I
1115,"a:-A,a:(A&B)",-> -> a:(A&B),2.1252,I
1116,"a:-A,a:(A&B)",-> -> a:(A&B),2.4121,I
1117,"a:-A,a:(A&B)",-> -> a:(A&B),2.1248,I
1118,"a:-A,a:(A&B)",-> -> a:(A&B),2.4801,I
1119,"a:-A,a:(A&B)",-> -> a:(A&B),2.1271,I
1120,"a:-A,a:(A&B)",-> -> a:(A&B),2.4805,I
1121,"a:-A,a:(A&B)",-> -> a:(A&B),2.127,I
1122,"a:-A,a:(A&B)",-> -> a:(A&B),2.1236,I
1123,"a:-A,a:(A&B)",-> -> a:(A&B),2.1233,I
1124,"a:-A,a:(A&B)",-> -> a:(A&B),2.1244,I
1125,"a:-A,a:(A&B)",-> -> a:(A&B),2.1261,I
1126,"a:-A,a:(A&B)",-> -> a:(A&B),2.125,I
1127,"a:-A,a:(A&B)",-> -> a:(A&B),2.1245,I
1128,"a:-A,a:(A&B)",-> -> a:(A&B),2.414,I
1129,"a:-A,a:(A&B)",-> -> a:(A&B),2.478,I
1130,"a:-A,a:(A&B)",-> -> a:(A&B),2.413,I
1131,"a:-A,a:(A&B)",-> -> a:(A&B),2.4789,I
1132,"a:-A,a:(A&B)",-> -> a:(A&B),2.4809,I
1133,"a:-A,a:(A&B)",-> -> a:(A&B),2.1246,I
1134,"a:-A,a:(A&B)",-> -> a:(A&B),2.4793,I
1135,"a:-A,a:(A&B)",-> -> a:(A&B),2.1259,I
1136,"a:-A,a:(A&B)",-> -> a:(A&B),2.4852,I
1137,"a:-A,a:(A&B)",-> -> a:(A&B),2.1246,I
1138,"a:-A,a:(A&B)",-> -> a:(A&B),2.1267,I
1139,"a:-A,a:(A&B)",-> -> a:(A&B),2.1221,I
1140,"a:-A,a:(A&B)",-> -> a:(A&B),2.1295,I
1141,"a:-A,a:(A&B)",-> -> a:(A&B),2.1263,I
1142,"a:-A,a:(A&B)",-> -> a:(A&B),2.1273,I
1143,"a:-A,a:(A&B)",-> -> a:(A&B),2.474,I
1144,"a:-A,a:(A&B)",-> -> a:(A&B),2.4811,I
1145,"a:-A,a:(A&B)",-> -> a:(A&B),2.4137,I
1146,"a:-A,a:(A&B)",-> -> a:(A&B),2.4788,I
1147,"a:-A,a:(A&B)",-> -> a:(A&B),2.4812,I
1148,"a:-A,a:(A&B)",-> -> a:(A&B),2.127,I
1149,"a:-A,a:(A&B)",-> -> a:(A&B),2.1227,I
1150,"a:-A,a:(A&B)",-> -> a:(A&B),2.4105,I
1151,"a:-A,a:(A&B)",-> -> a:(A&B),2.1248,I
1152,"a:-A,a:(A&B)",-> -> a:(A&B),2.1241,I
1153,"a:-A,a:(A&B)",-> -> a:(A&B),2.4152,I
1154,"a:-A,a:(A&B)",-> -> a:(A&B),2.125,I
1155,"a:-A,a:(A&B)",-> -> a:(A&B),2.1247,I
1156,"a:-A,a:(A&B)",-> -> a:(A&B),2.1246,I
1157,"a:-A,a:(A&B)",-> -> a:(A&B),2.1256,I
1158,"a:-A,a:(A&B)",-> -> a:(A&B),2.1242,I
1159,"a:-A,a:(A&B)",-> -> a:(A&B),2.125,I
1160,"a:-A,a:(A&B)",-> -> a:(A&B),2.1268,I
1161,"a:-A,a:(A&B)",-> -> a:(A&B),2.125,I
1162,"a:-A,a:(A&B)",-> -> a:(A&B),2.1256,I
1163,"a:-A,a:(A&B)",-> -> a:(A&B),2.1247,I
1164,"a:-A,a:(A&B)",-> -> a:(A&B),2.1243,I
1165,"a:-A,a:(A&B)",-> -> a:(A&B),2.1258,I
1166,"a:-A,a:(A&B)",-> -> a:(A&B),2.4103,I
1167,"a:-A,a:(A&B)",-> -> a:(A&B),2.4133,I
1168,"a:-A,a:(A&B)",-> -> a:(A&B),2.1263,I
1169,"a:-A,a:(A&B)",-> -> a:(A&B),2.1267,I
1170,"a:-A,a:(A&B)",-> -> a:(A&B),2.1247,I
1171,"a:-A,a:(A&B)",-> -> a:(A&B),2.1242,I
1172,"a:-A,a:(A&B)",-> -> a:(A&B),2.4779,I
1173,"a:-A,a:(A&B)",-> -> a:(A&B),2.1222,I
1174,"a:-A,a:(A&B)",-> -> a:(A&B),2.4119,I
1175,"a:-A,a:(A&B)",-> -> a:(A&B),2.1241,I
1176,"a:-A,a:(A&B)",-> -> a:(A&B),2.127,I
1177,"a:-A,a:(A&B)",-> -> a:(A&B),2.4831,I
1178,"a:-A,a:(A&B)",-> -> a:(A&B),2.1265,I
1179,"a:-A,a:(A&B)",-> -> a:(A&B),2.4804,I
1180,"a:-A,a:(A&B)",-> -> a:(A&B),2.1259,I
1181,"a:-A,a:(A&B)",-> -> a:(A&B),2.4801,I
1182,"a:-A,a:(A&B)",-> -> a:(A&B),2.1273,I
1183,"a:-A,a:(A&B)",-> -> a:(A&B),2.4104,I
1184,"a:-A,a:(A&B)",-> -> a:(A&B),2.1261,I
1185,"a:-A,a:(A&B)",-> -> a:(A&B),2.4135,I
1186,"a:-A,a:(A&B)",-> -> a:(A&B),2.4144,I
1187,"a:-A,a:(A&B)",-> -> a:(A&B),2.1265,I
1188,"a:-A,a:(A&B)",-> -> a:(A&B),2.4825,I
1189,"a:-A,a:(A&B)",-> -> a:(A&B),2.4136,I
1190,"a:-A,a:(A&B)",-> -> a:(A&B),2.4145,I
1191,"a:-A,a:(A&B)",-> -> a:(A&B),2.4152,I
1192,"a:-A,a:(A&B)",-> -> a:(A&B),2.1252,I
1193,"a:-A,a:(A&B)",-> -> a:(A&B),2.4152,I
1194,"a:-A,a:(A&B)",-> -> a:(A&B),2.4803,I
1195,"a:-A,a:(A&B)",-> -> a:(A&B),2.1234,I
1196,"a:-A,a:(A&B)",-> -> a:(A&B),2.479,I
1197,"a:-A,a:(A&B)",-> -> a:(A&B),2.4148,I
1198,"a:-A,a:(A&B)",-> -> a:(A&B),2.1243,I
1199,"a:-A,a:(A&B)",-> -> a:(A&B),2.4811,I
